1.758647425372793436e+09,-9.738015614469009568e-03
1.758647425473259211e+09,-1.037738737615429528e-02
1.758647425573634863e+09,-1.929255966073490161e-02
1.758647425674018621e+09,4.683769640904451859e-02
1.758647425774432182e+09,-1.037155448004394367e-02
1.758647425874770403e+09,4.753277133100614754e-02
1.758647425975157499e+09,-3.962200204180504892e-02
1.758647426075567007e+09,7.139190679129718553e-02
1.758647426175897837e+09,1.778602244472687333e-01
1.758647426276226282e+09,1.215245182607282565e-01
1.758647426376623154e+09,9.551770339876222704e-02
1.758647426477018833e+09,4.522407822241490682e-02
1.758647426577481270e+09,4.313238424967620610e-02
1.758647426677808046e+09,5.642486397035811202e-02
1.758647426778138876e+09,7.797208312566791810e-02
1.758647426878477335e+09,3.277672061894580657e-02
1.758647426978858948e+09,9.856251350754033358e-03
1.758647427079174757e+09,-5.037352386450100195e-02
1.758647427179477215e+09,8.805345779404204209e-02
1.758647427279845715e+09,8.785826876358819593e-02
1.758647427380240917e+09,1.152415642225065179e-01
1.758647427480597973e+09,1.457021976432558152e-01
1.758647427580925226e+09,1.234607398900231384e-01
1.758647427681256533e+09,1.544906794428069219e-01
1.758647427781538963e+09,9.085190170160044321e-02
1.758647427881861925e+09,1.107092785452466893e-01
1.758647427982239962e+09,9.903326940272694223e-02
1.758647428082477093e+09,8.024783132211747716e-02
1.758647428182813168e+09,1.633762752167218224e-01
1.758647428283190012e+09,2.132157475825311177e-01
1.758647428383473396e+09,1.956934068847968333e-01
1.758647428483844519e+09,1.322946054971546048e-01
1.758647428584211349e+09,6.136848382100012350e-02
1.758647428684582949e+09,2.945940980819040239e-02
1.758647428784972429e+09,1.548797414603001465e-01
1.758647428885350227e+09,9.143789934793572494e-02
1.758647428985655308e+09,4.094741169806902920e-02
1.758647429086030006e+09,-6.740510469072182043e-02
1.758647429186363459e+09,-5.289873751018695641e-02
1.758647429286667585e+09,-5.946794944954724577e-02
1.758647429387000799e+09,-4.442863601602261084e-03
1.758647429488144875e+09,-9.553462448144048325e-03
1.758647429588520765e+09,2.850698585797051265e-02
1.758647429688845873e+09,-3.089936065231966254e-03
1.758647429789216995e+09,1.085648521528680965e-01
1.758647429889589548e+09,1.186659968292594902e-01
1.758647429989959240e+09,9.045145510645125064e-02
1.758647430090332985e+09,1.128579444532520903e-01
1.758647430190712929e+09,2.346587042356191588e-01
1.758647430291093111e+09,1.720092367487565388e-01
1.758647430391407013e+09,4.375491695162115474e-02
1.758647430491798878e+09,-1.319561726163933912e-01
1.758647430592227697e+09,-1.180456784736861747e-01
1.758647430692548275e+09,-1.767359936532331699e-01
1.758647430792869091e+09,-2.351514691301342941e-01
1.758647430893276453e+09,-2.497295846247775952e-01
1.758647430993591309e+09,2.878490986664725484e-02
1.758647431093966484e+09,-1.549903376333259530e-01
1.758647431194348812e+09,-3.425151250402337366e-01
1.758647431294722557e+09,-3.206637990278314310e-01
1.758647431395099163e+09,-2.103233275147655956e-01
1.758647431495584488e+09,-2.515414330602069315e-01
1.758647431595927477e+09,-2.710167380851311036e-01
1.758647431696333647e+09,-2.468823237934833770e-01
1.758647431796718597e+09,-1.501226953619978766e-01
1.758647431897041082e+09,-4.952268065743590381e-02
1.758647431997381687e+09,-1.114773531243698074e-01
1.758647432097734928e+09,-1.053871952543768697e-01
1.758647432198109388e+09,-1.775389973650289555e-01
1.758647432298424482e+09,-1.334476747209106251e-01
1.758647432398756504e+09,-1.992267742226568050e-01
1.758647432499138117e+09,-1.708847333469196150e-01
1.758647432599421263e+09,-1.371859507148311674e-01
1.758647432699757814e+09,-1.053384643589955622e-01
1.758647432800147533e+09,-1.036716808343862289e-01
1.758647432900480032e+09,-6.240703343920670637e-02
1.758647433000859499e+09,-1.180353598881839633e-01
1.758647433101207256e+09,-1.701043158875937267e-01
1.758647433201601505e+09,-1.663743000948272599e-01
1.758647433301929474e+09,-8.840726610329241453e-02
1.758647433402360201e+09,-1.232470152229592497e-01
1.758647433502751589e+09,-6.763172508140678774e-02
1.758647433603090525e+09,-5.930693072227016110e-02
1.758647433703476906e+09,-1.008914090520293405e-01
1.758647433803810596e+09,-5.698450902208779256e-02
1.758647433904224157e+09,-6.845471478438283630e-02
1.758647434004526854e+09,-7.082677302074556758e-02
1.758647434104899645e+09,-4.326529892749850920e-02
1.758647434205235243e+09,-6.419976284612896600e-02
1.758647434305632353e+09,4.745606145002391474e-02
1.758647434405961037e+09,-7.139810029124467501e-03
1.758647434506298780e+09,-1.299242862809770784e-02
1.758647434606670856e+09,9.690937230355028964e-02
1.758647434707055807e+09,1.045039861381043822e-01
1.758647434807436228e+09,1.126904602104510517e-01
1.758647434907817841e+09,1.167197188452807344e-01
1.758647435008204222e+09,1.553609426851886854e-01
1.758647435108548880e+09,1.165846014131425579e-01
1.758647435208934546e+09,1.660182847277020812e-01
1.758647435309331656e+09,1.770660873221194531e-01
1.758647435409739733e+09,1.484326597631035194e-01
1.758647435510138035e+09,1.613518063278036319e-01
1.758647435610538721e+09,1.516561521486801123e-01
1.758647435710918903e+09,1.584894029264513338e-01
1.758647435811301470e+09,1.226559574502335825e-01
1.758647435911685228e+09,1.270659180962865620e-01
1.758647436012087822e+09,2.082708616474093777e-01
1.758647436112474203e+09,2.299987631967349289e-01
