7.084247557309073500e+02,1.017928702513009682e+02,1.976677614236097611e+02
6.485468761194665603e+02,1.541886309536735382e+02,1.999562030957342529e+02
5.886913147960576680e+02,1.017357444787981535e+02,2.018742186275362940e+02
6.485879215157808630e+02,4.933152270516767146e+01,1.997387764562309087e+02
