7.084135088800119320e+02 1.017510126323177104e+02 1.974690093343051274e+02
6.485571799096915129e+02 1.541620641425092231e+02 1.999280932803100939e+02
5.887270517063138868e+02 1.017427550083552745e+02 2.019973250453815297e+02
6.486040421468569548e+02 4.933294037850372860e+01 1.996984726068455984e+02
