9.993241224935047740e-01,2.411108795676290394e-03,3.668085000326514605e-02,5.983695310873318931e+02
-2.310493117063782548e-03,9.999934522718156860e-01,-2.785145427249765236e-03,5.928895029285155260e+01
-3.668732511566664967e-02,2.698512158642575771e-03,9.993231500410595380e-01,1.986098200245586725e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
